dateChecked,state,positive,negative,pending,hospitalizedCumulative,death,inIcuCumulative,onVentilatorCumulative,recovered,total,hash,hospitalizedCurrently,onVentilatorCurrently,inIcuCurrently,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
3/27/2020,HI,106,4357,,7,,,,,4463,8abd3d7a2e51102bd77b1d155788a12a5405e9ab,,,,4463,4463,15,0,2,0,11,11
3/28/2020,HI,120,4357,,8,0,,,,4477,e353e1385d69263b23c621874a346f7ce4bd4286,,,,4477,4477,15,0,1,0,14,14
3/29/2020,HI,151,6849,,12,0,,,,7000,e16154eb5a92633be81dcdfe29bdc2d0b9e5c59a,,,,7000,7000,15,0,4,2492,31,2523
3/30/2020,HI,175,7825,,12,0,,,,8000,5271e2e0f52052db062df51a0b598436a1516733,,,,8000,8000,15,0,0,976,24,1000
3/31/2020,HI,204,8471,,12,0,6,,49,8675,4d30701207b8dc7fd11ca7d5b0c51d7d607377c7,,,,8675,8675,15,0,0,646,29,675
4/1/2020,HI,208,8721,,13,1,6,,58,8929,46d6cbdc0fe52b7c89e99d61bc60c6ddb4a7ab6d,,,,8929,8929,15,1,1,250,4,254
4/2/2020,HI,258,10206,,15,1,6,,69,10464,ac8dc9b5da36db2163bbfdd8ca59dd03cfec5f3d,,,,10464,10464,15,0,2,1485,50,1535
4/3/2020,HI,285,10206,,15,2,6,,72,10491,1c81c643bccf41f562ee8a0b1565f639a71e5cb7,,,,10491,10491,15,1,0,0,27,27
3/6/2020,IA,0,15,2,,,,,,17,73ace108c09e0e8391d16fb4cc771e1dd2107a8a,,,,15,15,19,,,,,
3/7/2020,IA,0,15,2,,,,,,17,57014c410bdcf67c766c3bde093c62bf971bf561,,,,15,15,19,0,0,0,0,0
3/8/2020,IA,0,15,2,,,,,,17,ed9e73a744bebf0b1f7f5bda0383d3fe3134e20c,,,,15,15,19,0,0,0,0,0
3/9/2020,IA,3,26,8,,,,,,37,2d4f00730c4f5721f4da3d4ba82eebff77c5e4e2,,,,29,29,19,0,0,11,3,14
3/10/2020,IA,8,32,11,,,,,,51,0339432703c45d77e65b4663ab034cdef1ba1231,,,,40,40,19,0,0,6,5,11
3/11/2020,IA,13,46,27,,,,,,86,77b0abb25053b84dfa901e4bc749840c4d626415,,,,59,59,19,0,0,14,5,19
3/12/2020,IA,14,67,24,,,,,,105,c66bca36e23ed4238801da6edce433a068219c83,,,,81,81,19,0,0,21,1,22
3/13/2020,IA,16,83,29,,,,,,128,9a4dc657b7cf736b9c1a23162cb7bd246891b602,,,,99,99,19,0,0,16,2,18
3/14/2020,IA,17,83,,,,,,,100,e4c108405861a595205e19c9154417a48c5aae91,,,,100,100,19,0,0,0,1,1
3/15/2020,IA,18,83,,,,,,,101,fdf73baeeb8118faed38a3ad4be3449414432f07,,,,101,101,19,0,0,0,1,1
3/16/2020,IA,22,83,,,,,,,105,abdd281192ae660bb7cf448cc358f37058a4e726,,,,105,105,19,0,0,0,4,4
3/17/2020,IA,23,83,,,,,,,106,39b42e43a67060a6680cc19a597e43f758ae9c4b,,,,106,106,19,0,0,0,1,1
3/18/2020,IA,29,83,,,,,,,112,744296249158ada7fe673054c1d488a847a13e78,,,,112,112,19,0,0,0,6,6
3/19/2020,IA,38,83,,,,,,,121,8f211ef3f3731062fd68bfefd2a83a9813cb34d6,,,,121,121,19,0,0,0,9,9
3/20/2020,IA,45,642,,,,,,,687,8931d868707d9cfae19d1d0bec4836030df44395,,,,687,687,19,0,0,559,7,566
3/21/2020,IA,68,1049,,,,,,,1117,b528ea4ecdc29227ff49d0ab40010fdb7bf04aea,,,,1117,1117,19,0,0,407,23,430
3/22/2020,IA,90,1215,,,,,,,1305,0d5c8c0464af1d50dab5ca09cb810e469781a539,,,,1305,1305,19,0,0,166,22,188
3/23/2020,IA,105,2043,,,,,,,2148,e300223bdb614731413a2a2689d16cd9d67b28be,,,,2148,2148,19,0,0,828,15,843
3/24/2020,IA,124,2315,,27,,,,,2439,7cc0fd2b921b97c1bfacb447011ac898b4781078,,,,2439,2439,19,0,27,272,19,291
3/25/2020,IA,145,2578,,36,1,,,,2723,13d8e16121979021bb57103d7b961e31b3dfee2e,23,,,2723,2723,19,1,9,263,21,284
3/26/2020,IA,179,2578,,46,1,,,15,2757,411e2fbdf3f70764fb24db7b34feb147bc2ecb13,31,,,2757,2757,19,0,10,0,34,34
3/27/2020,IA,235,3740,,50,3,,,18,3975,a23c3b107d9c1fdabfcdbf0d850c781b78831c20,32,,,3975,3975,19,2,4,1162,56,1218
3/28/2020,IA,298,4375,,61,3,,,15,4673,a6e6297aaacb70cf1998fe078852e2d7c0446496,46,,,4673,4673,19,0,11,635,63,698
3/29/2020,IA,336,5013,,68,4,,,17,5349,0390f1a7c97c62a24050e5d9ebac698026cb1467,51,,,5349,5349,19,1,7,638,38,676
3/30/2020,IA,424,6162,,74,6,,,23,6586,bb8559f53afd6bd1498d5d61c82adc745f314b7d,51,,,6586,6586,19,2,6,1149,88,1237
3/31/2020,IA,497,6888,,94,7,,,33,7385,4ec1acfc172943306bb03e7153d7f1958591191d,61,,,7385,7385,19,1,20,726,73,799
4/1/2020,IA,549,7304,,99,9,,,118,7853,c2d7f358dcc4c936b1651f06d65c5bd7ef3ab8a2,63,,,7853,7853,19,2,5,416,52,468
4/2/2020,IA,614,8054,,120,11,,,46,8668,1f5c0a22d84a29b633b8b5a1fd1154e5b7a69bd9,74,,,8668,8668,19,2,21,750,65,815
4/3/2020,IA,699,8754,,138,11,,,188,9453,feb894b5b255cf3a6496c9856b448a6307f9b022,80,,,9453,9453,19,0,18,700,85,785
3/7/2020,ID,0,27,,,,,,,27,4f4e0071fd17623d671266cb5b4d8f4a998e7635,,,,27,27,16,,,,,
3/8/2020,ID,0,27,,,,,,,27,9445d66db16882680e8502f339ebcea0f5762ccd,,,,27,27,16,0,0,0,0,0
3/9/2020,ID,0,41,,,,,,,41,cebad76e979c6b393b559632dcfef8e1cb9ccd0c,,,,41,41,16,0,0,14,0,14
3/10/2020,ID,0,41,,,,,,,41,3398df61adeea88796c0151991e91767f23fc23b,,,,41,41,16,0,0,0,0,0
3/11/2020,ID,0,67,,,,,,,67,25d42d5a1f05b6d80d04134977322867c07531b1,,,,67,67,16,0,0,26,0,26
3/12/2020,ID,0,93,,,,,,,93,ea688b0e32219776fd27b38e03bee45e42111379,,,,93,93,16,0,0,26,0,26
3/13/2020,ID,0,131,,,,,,,131,b1671d598b98d1510491784f4c280a368ba8c39e,,,,131,131,16,0,0,38,0,38
3/14/2020,ID,2,174,,,,,,,176,952932b75b80cd3991df8a8c7db4f64acce89d58,,,,176,176,16,0,0,43,2,45
3/15/2020,ID,5,174,,,,,,,179,4472c728ff3ae897133063dc6b945fc03c35c382,,,,179,179,16,0,0,0,3,3
3/16/2020,ID,5,265,,,,,,,270,cbadc8d7244f7abc2f70ffd4efcbd3930be6c7c3,,,,270,270,16,0,0,91,0,91
3/17/2020,ID,7,346,,,,,,,353,da76cc722dd92af48de842b866731dd5feecedf5,,,,353,353,16,0,0,81,2,83
3/18/2020,ID,9,459,,,,,,,468,b7e35d1fce1508552a80b1509dd6dc1789ecc16e,,,,468,468,16,0,0,113,2,115
3/19/2020,ID,11,459,,,,,,,470,49ac4006bb26f6313fbd5e256a6dd005a599531a,,,,470,470,16,0,0,0,2,2
3/20/2020,ID,23,590,,,,,,,613,427bcf104280535a976cf8932de54622b12d896d,,,,613,613,16,0,0,131,12,143
3/21/2020,ID,31,880,,,,,,,911,1268984bb40128971dfbbbdf403635e18e6f7435,,,,911,911,16,0,0,290,8,298
3/22/2020,ID,42,1175,,,0,,,,1217,f79d41155ce5dde0d4087aceff09c30b8b2f5ad9,,,,1217,1217,16,0,0,295,11,306
3/23/2020,ID,47,1309,,,0,,,,1356,671c3f6d3a73ffe687fb7f61e9f4ee48557c2217,,,,1356,1356,16,0,0,134,5,139
3/24/2020,ID,50,1887,,,0,,,,1937,027fc25af7fa5b80a0a2d8e1f588710a5a0b223f,,,,1937,1937,16,0,0,578,3,581
3/25/2020,ID,73,1887,,,0,,,,1960,a4fa527e00632ae29efb14c92c81b06642e554cb,,,,1960,1960,16,0,0,0,23,23
3/26/2020,ID,123,2065,,,0,,,,2188,accd7f2d4f84c66bb09e13ee9e72790b73ed7751,,,,2188,2188,16,0,0,178,50,228
3/27/2020,ID,189,2668,,,3,,,,2857,e07b9d6372f5b9719ff22ba8d64b136f5aabe538,,,,2857,2857,16,3,0,603,66,669
3/28/2020,ID,230,3342,,25,4,,,,3572,9a384c62a22020c8ec086d3f520e57d5f47d80e1,,,,3572,3572,16,1,25,674,41,715
3/29/2020,ID,261,4021,,36,5,,,,4282,8979502556f020e81fc4c2989d1a752bf6e3068d,,,,4282,4282,16,1,11,679,31,710
3/30/2020,ID,310,4396,,39,6,,,,4706,7199499861b27b9737de62f8b6fcccfd09b03ad8,,,,4706,4706,16,1,3,375,49,424
3/31/2020,ID,415,5297,,45,7,6,,,5712,6f7851470fbaf9166e84cbeb782d870ec1bbb384,,,,5712,5712,16,1,6,901,105,1006
4/1/2020,ID,525,6076,,46,9,7,,,6601,cc12e3fa599537f47fad0258e0009e6ef9fe0581,,,,6601,6601,16,2,1,779,110,889
4/2/2020,ID,669,6613,,49,9,7,,,7282,378cb12d7518fb0b43fcd79e17608a1b0d3a2d1c,,,,7282,7282,16,0,3,537,144,681
4/3/2020,ID,891,7054,,56,9,7,,,7945,a3f3c21c0ca004354535ce3e1e5108d313bd5a30,,,,7945,7945,16,0,7,441,222,663
3/4/2020,IL,4,124,27,,,,,,155,c99302904c1de329aeb568cdf92affb6dd5921ad,,,,128,128,17,,,,,
3/5/2020,IL,5,165,27,,,,,,197,b4c9428d01eee9c65c8053a8cd8af2b28f9d7440,,,,170,170,17,0,0,41,1,42
3/6/2020,IL,5,180,35,,,,,,220,cea4d67d62c223cc0e6e983c16ec4eb1e7e287e7,,,,185,185,17,0,0,15,0,15
3/7/2020,IL,6,191,44,,,,,,241,0617c3d41d4b13ac629144876a75a2d391036742,,,,197,197,17,0,0,11,1,12
3/8/2020,IL,6,191,44,,,,,,241,6c7bf5170846973ebb63a9ac680596f733cf5a5d,,,,197,197,17,0,0,0,0,0
3/9/2020,IL,7,191,44,,,,,,242,3fe26606e274da04428ec1f3e932c98cf64e5b49,,,,198,198,17,0,0,0,1,1
3/10/2020,IL,19,244,63,,,,,,326,61d4b2c48b0bcc01290ae69bcaf6239f7addecee,,,,263,263,17,0,0,53,12,65
3/11/2020,IL,19,244,63,,,,,,326,1f62279f30c95b7b5b306bd94b9172a3f9a3b94c,,,,263,263,17,0,0,0,0,0
3/12/2020,IL,25,266,76,,,,,,367,f521fa0222b25b297e082e1285cb6efc89a5b552,,,,291,291,17,0,0,22,6,28
3/13/2020,IL,32,294,92,,,,,,418,3a4c6b2710e412f845b0c387c44def3dba4d011b,,,,326,326,17,0,0,28,7,35
3/14/2020,IL,46,316,82,,,,,,444,9ce71ff3b9101f5ced145411c578a9b370c032a8,,,,362,362,17,0,0,22,14,36
3/15/2020,IL,64,449,195,,,,,,708,f6c2094de686cbf02f6bb9ac79925336ade7255e,,,,513,513,17,0,0,133,18,151
3/16/2020,IL,93,932,,,,,,,1025,f03443451f7889148543ffce5c6fb97993c13d33,,,,1025,1025,17,0,0,483,29,512
3/17/2020,IL,159,1340,,,1,,,,1499,ac5f0af8ee2b49bbec18da6a8780ae3e6fccbaa4,,,,1499,1499,17,1,0,408,66,474
3/18/2020,IL,288,1763,,,1,,,,2051,5a530936a08eac49cd05347cded3d2e47e4e7bbf,,,,2051,2051,17,0,0,423,129,552
3/19/2020,IL,422,2725,,,4,,,,3147,8d1c449e83525fc3b5de5d1f65ad5bca7b1a14a1,,,,3147,3147,17,3,0,962,134,1096
3/20/2020,IL,585,3696,,,5,,,,4281,e61e30bd87a3af08bb2a5424cf6eaaca3cfc48ca,,,,4281,4281,17,1,0,971,163,1134
3/21/2020,IL,753,5488,,,6,,,,6241,dfaf7e4b5931f46806fd364b0e61a3dbe2fe4550,,,,6241,6241,17,1,0,1792,168,1960
3/22/2020,IL,1049,7271,,,9,,,,8320,54f72764f10b61ac90bf334158a12c9193e78805,,,,8320,8320,17,3,0,1783,296,2079
3/23/2020,IL,1273,8583,,,12,,,,9856,0d6671c3e7d63029f51e664df09115c8458b7875,,,,9856,9856,17,3,0,1312,224,1536
3/24/2020,IL,1535,9934,,,16,,,,11469,9c757789b4681fc36efffd962d3e75fb4ee6374f,,,,11469,11469,17,4,0,1351,262,1613
3/25/2020,IL,1865,12344,,,19,,,,14209,de4c69056480e6111af2b8aeb434f5f8d597b170,,,,14209,14209,17,3,0,2410,330,2740
3/26/2020,IL,2538,14093,,,26,,,,16631,ede372266e78d0a0ceff08d95ac84932e0fcfc7d,,,,16631,16631,17,7,0,1749,673,2422
3/27/2020,IL,3026,18516,,,34,,,,21542,65f47d4e133e84caba214c7a0efd4f69e51ceb5a,,,,21542,21542,17,8,0,4423,488,4911
3/28/2020,IL,3491,22000,,,47,,,,25491,073372a26378c93d1b5b6ee7307fb9c030f82f2d,,,,25491,25491,17,13,0,3484,465,3949
3/29/2020,IL,4596,23166,,,65,,,,27762,bd7639325f1e033630241a08bc0e4cfebae48436,,,,27762,27762,17,18,0,1166,1105,2271
3/30/2020,IL,5057,25389,,,73,,,,30446,49eda929cdc14ecc7beeaffc5a03863b651175f5,,,,30446,30446,17,8,0,2223,461,2684
3/31/2020,IL,5994,29231,,,99,,,,35225,979983c53f3fef1cf573ae3a61de7f9166197b17,,,,35225,35225,17,26,0,3842,937,4779
4/1/2020,IL,6980,33404,,,141,,,,40384,026b984139faebf730612961db2541ecac874f45,,,,40384,40384,17,42,0,4173,986,5159
4/2/2020,IL,7695,35961,,,157,,,,43656,1a8b1e0bab7743ed9c982d78d0d7844622a6d6a3,,,,43656,43656,17,16,0,2557,715,3272
4/3/2020,IL,8904,39144,,,210,,,,48048,5393eb554824524a4a63bbec9c795869c7869414,,,,48048,48048,17,53,0,3183,1209,4392
3/6/2020,IN,1,,,,,,,,1,57d3744352ffb9db87fd1bf34f0a80df811443d2,,,,1,1,18,,,,,
3/7/2020,IN,1,,,,,,,,1,341ab30a48c34775d1b7fb9b4a82dea3d4bdff65,,,,1,1,18,0,0,0,0,0
3/8/2020,IN,2,,,,,,,,2,ba3578ffa6ce7f594b1afdeb97b4e26c421cf59f,,,,2,2,18,0,0,0,1,1
3/9/2020,IN,2,,,,,,,,2,d82e74b7662ac9fc6dcad52693089393fd73c192,,,,2,2,18,0,0,0,0,0
3/10/2020,IN,6,30,,,,,,,36,4fbecba581f9cdd1d759e98a8d4bc184c0f49b18,,,,36,36,18,0,0,30,4,34
3/11/2020,IN,10,33,,,,,,,43,5733cad52da8fd692ae6386e05e95fa3faf2c337,,,,43,43,18,0,0,3,4,7
3/12/2020,IN,12,52,,,,,,,64,dcfcf297a028962a948869e94197bbe14be0bd93,,,,64,64,18,0,0,19,2,21
3/13/2020,IN,12,61,,,,,,,73,6a95bce7fff18ca959c83513dc8e4b4b8458d719,,,,73,73,18,0,0,9,0,9
3/14/2020,IN,15,74,,,0,,,,89,14f3f66fde7e3e752f7f5e81e40cb946e7bca3af,,,,89,89,18,0,0,13,3,16
3/15/2020,IN,19,102,,,0,,,,121,d4516efe0a7e4050cd6326b64b549f9cb1923a61,,,,121,121,18,0,0,28,4,32
3/16/2020,IN,24,115,,,1,,,,139,5476decd48ecb1589f9d22a297cf69d1bc5e0355,,,,139,139,18,1,0,13,5,18
3/17/2020,IN,30,129,,,2,,,,159,9116db98bc9050e3933e80a7afcf74ef82d7e826,,,,159,159,18,1,0,14,6,20
3/18/2020,IN,39,154,,,2,,,,193,df609a8d40db459b3c9d18cb5a964ff9b160c4f0,,,,193,193,18,0,0,25,9,34
3/19/2020,IN,56,324,,,2,,,,380,549ee6ea79c57957f4fa53219e3c2d6a0c287f16,,,,380,380,18,0,0,170,17,187
3/20/2020,IN,79,475,,,2,,,,554,69bc9f151729b2c730f70ef1ed38d7b9b733d1c1,,,,554,554,18,0,0,151,23,174
3/21/2020,IN,126,707,,1,4,,,,833,13d8880065d2c2f4c3379631774752a809f99330,,,,833,833,18,2,1,232,47,279
3/22/2020,IN,201,1293,,1,6,,,,1494,753c16b219930207a817b10f2ad60504a7a5762d,,,,1494,1494,18,2,0,586,75,661
3/23/2020,IN,259,1701,,1,7,,,,1960,b98a92f68b8f40cdb0f7aac19be6caeff46c5480,,,,1960,1960,18,1,0,408,58,466
3/24/2020,IN,365,2566,,1,12,,,,2931,d20aff6badc212807b7cd5db58fc6d2b08795e49,,,,2931,2931,18,5,0,865,106,971
3/25/2020,IN,477,2879,,1,14,,,,3356,1a6af9e7ccb688e3321a736a824bb1fe799b7ef8,,,,3356,3356,18,2,0,313,112,425
3/26/2020,IN,645,4006,,,17,,,,4651,d09dec87fbea244ee83df1fb0d61288197978934,,,,4651,4651,18,3,0,1127,168,1295
3/27/2020,IN,981,5955,,,24,,,,6936,3708ffb8604728a20d1032f73b6da67ee72ea866,,,,6936,6936,18,7,0,1949,336,2285
3/28/2020,IN,1232,7175,,,31,,,,8407,bb33e7862d580175dc4ae2bfe3b91be2dd68c719,,,,8407,8407,18,7,0,1220,251,1471
3/29/2020,IN,1514,8316,,,32,,,,9830,7218f7ee5dcf63b69f6d3a8be6ab8404ecd588c4,,,,9830,9830,18,1,0,1141,282,1423
3/30/2020,IN,1786,9872,,,35,,,,11658,1eb08f6c84c1646c1611f46dfcb77c86a50479fc,,,,11658,11658,18,3,0,1556,272,1828
3/31/2020,IN,2159,11214,,,49,,,,13373,76b4fbd00067fbb532bb2d0c63800ffa814d75c9,,,,13373,13373,18,14,0,1342,373,1715
4/1/2020,IN,2565,11810,,,65,,,,14375,fcc053001d98ddb6739b2610781931fbb476aac3,,,,14375,14375,18,16,0,596,406,1002
4/2/2020,IN,3039,13246,,,78,,,,16285,7efa7f48655167cc1d748ae1740c9b97dd06a209,,,,16285,16285,18,13,0,1436,474,1910
4/3/2020,IN,3437,14398,,,102,,,,17835,b6a582ed478dfba401e4a56efe6e9e4a1b532d04,,,,17835,17835,18,24,0,1152,398,1550
3/6/2020,KS,0,4,0,,,,,,4,69d9379255fba9dc0e12dc3d34568cf662050519,,,,4,4,20,,,,,
3/7/2020,KS,0,11,2,,,,,,13,3423d332e782b75c00baf7159c3aa95ea8927439,,,,11,11,20,0,0,7,0,7
3/8/2020,KS,1,11,0,,,,,,12,d7a2adf7af3c56e40d1a75f02da8878c2e934ccd,,,,12,12,20,0,0,0,1,1
3/9/2020,KS,1,11,0,,,,,,12,ce8f496b64774484ba055b88fe463cfea2c4ecaf,,,,12,12,20,0,0,0,0,0
3/10/2020,KS,1,17,21,,,,,,39,d0b4ac6984434e6749c3bb46fc10b7693b8078df,,,,18,18,20,0,0,6,0,6
3/11/2020,KS,1,41,,,,,,,42,1b65c26cb311dbfa7aa49f1aab7df29d4100afd6,,,,42,42,20,0,0,24,0,24
3/12/2020,KS,4,41,,,,,,,45,332ee3bb9b5f431704d8cd139631096cf6e7551b,,,,45,45,20,0,0,0,3,3
3/13/2020,KS,6,93,,,,,,,99,8633a26e1f484f8d6832c17efdb6e638ffb3515e,,,,99,99,20,0,0,52,2,54
3/14/2020,KS,6,93,,,1,,,,99,278e3c9e3e9f10641ced32dcb4caaa1d4a3b141d,,,,99,99,20,1,0,0,0,0
3/15/2020,KS,8,135,,,1,,,,143,868c75937b225e6321886b68d3a125642646a48a,,,,143,143,20,0,0,42,2,44
3/16/2020,KS,11,166,,,1,,,,177,2871e7c581aba789a9a80042471dbd062cd8b05a,,,,177,177,20,0,0,31,3,34
3/17/2020,KS,15,382,,,1,,,,397,44e5c9df55fec7dfe79bcd4ecb086fe131bb3782,,,,397,397,20,0,0,216,4,220
3/18/2020,KS,16,417,,,1,,,,433,45de05a2adf705367c4fdaff13311bb37da1073a,,,,433,433,20,0,0,35,1,36
3/19/2020,KS,34,417,,,1,,,,451,5f85df8ea07968d65259f84d333fdaa370cd30da,,,,451,451,20,0,0,0,18,18
3/20/2020,KS,44,417,,,1,,,,461,a57d1e044d0fa2a45332c1043bab418d82737990,,,,461,461,20,0,0,0,10,10
3/21/2020,KS,55,417,,,2,,,,472,0d27ae2aac0674330f6e9556a34def2a48ade762,,,,472,472,20,1,0,0,11,11
3/22/2020,KS,64,417,,,2,,,,481,699f1a58fbe837f26dfaa7bf2bb51d82ce9c6928,,,,481,481,20,0,0,0,9,9
3/23/2020,KS,82,417,,,2,,,,499,3e1f376103afb2bf2e72cbfb075ca706098eecda,,,,499,499,20,0,0,0,18,18
3/24/2020,KS,98,2086,,,2,,,,2184,282cc098a42c426e6cf2f9a0d3fcff306bfe1547,,,,2184,2184,20,0,0,1669,16,1685
3/25/2020,KS,126,2360,,,3,,,,2486,deae962902c0a2fb252f981aaba83eda616d6029,,,,2486,2486,20,1,0,274,28,302
3/26/2020,KS,168,2869,,,3,,,,3037,aa2e17ec747401ff3e73105d0b833fa0b4f03d67,,,,3037,3037,20,0,0,509,42,551
3/27/2020,KS,202,3229,,27,4,,,,3431,00010abd938af813b268bdf5dfe70271ba5d42aa,,,,3431,3431,20,1,27,360,34,394
3/28/2020,KS,261,3671,,27,5,,,,3932,aa84b44c0851b4d887ab1410a969451c25976b52,,,,3932,3932,20,1,0,442,59,501
3/29/2020,KS,319,4194,,55,6,,,,4513,5bcb9dae92d0bbe8c3b18551ded266dd24876d38,,,,4513,4513,20,1,28,523,58,581
3/30/2020,KS,368,4554,,66,8,,,,4922,740551d80bb24aabc7ddbc519fc876c31ec53920,,,,4922,4922,20,2,11,360,49,409
3/31/2020,KS,428,4996,,79,9,,,,5424,12716e5b136e60836429eab2bb08477c7ca6d529,,,,5424,5424,20,1,13,442,60,502
4/1/2020,KS,482,5411,,114,10,,,,5893,d8abbc3a45478014e68bb1033ec072f19a68ec6a,,,,5893,5893,20,1,35,415,54,469
4/2/2020,KS,552,6059,,138,13,,,,6611,e1d064496cc599d8997422f5393e363895fed048,,,,6611,6611,20,3,24,648,70,718
4/3/2020,KS,620,6454,,151,17,,,,7074,423f188ae5bf45319e336f75b49a3708bdbc8494,,,,7074,7074,20,4,13,395,68,463
3/6/2020,KY,0,7,3,,,,,,10,d14490bb62ff36a14f6d7d3983dcc37a6213f306,,,,7,7,21,,,,,
3/7/2020,KY,1,9,,,,,,,10,48c3d48fed83cfd2f32e9dbf06e7e1410d3e0fe6,,,,10,10,21,0,0,2,1,3
3/8/2020,KY,1,13,,,,,,,14,1930ced9af77c060162cc04abf6f9d53d28c39ac,,,,14,14,21,0,0,4,0,4
3/9/2020,KY,4,17,,,,,,,21,ea273e790c71c42e501ffeb854c765c4ed3d91e0,,,,21,21,21,0,0,4,3,7
3/10/2020,KY,6,28,,,,,,,34,fb7dfcd14029c819e924cd14118e37cc9ea2a536,,,,34,34,21,0,0,11,2,13
3/11/2020,KY,8,46,,,,,,,54,fc0fc1ddfd9df01dee163a7f07ef68f158f1dcc7,,,,54,54,21,0,0,18,2,20
3/12/2020,KY,8,56,,,,,,,64,cebe01b90cd5896a2bdea84cba4ee4b563f24ee9,,,,64,64,21,0,0,10,0,10
3/13/2020,KY,11,107,,,,,,,118,4d515c6fe8ed706c415382ef87cfa9236ac4e09c,,,,118,118,21,0,0,51,3,54
3/14/2020,KY,14,139,,,,,,,153,53ea76cd7050bee2da9a57fca2b4538d1926af6d,,,,153,153,21,0,0,32,3,35
3/15/2020,KY,16,139,,,,,,,155,d0dfc75f33be8db126e19af366618eaa6af0055b,,,,155,155,21,0,0,0,2,2
3/16/2020,KY,21,234,,,1,,,,255,9faf39847096593b80a7c2410e9e5bc7f8ae66f2,,,,255,255,21,1,0,95,5,100
3/17/2020,KY,22,295,,,1,,,,317,15eb2cbe48fa8cbaa6eefad032de090f954964cd,,,,317,317,21,0,0,61,1,62
3/18/2020,KY,26,354,,,1,,,,380,4226afce757dadaf205f1611a61e21839adef8bf,,,,380,380,21,0,0,59,4,63
3/19/2020,KY,35,454,,,1,,,,489,4177f3c5f93abf2fa17632e734de6f33ce50ffb8,,,,489,489,21,0,0,100,9,109
3/20/2020,KY,47,592,,,1,,,,639,5132aa1c50a7fc4af7f8ea55558e133917653621,,,,639,639,21,0,0,138,12,150
3/21/2020,KY,54,714,,,2,,,,768,e6bdc1623c24ec023b4fea42690fb3d28619b944,,,,768,768,21,1,0,122,7,129
3/22/2020,KY,99,1472,,,3,,,,1571,a9002192cd7888064a4a40cd704e6b6f19933dc9,,,,1571,1571,21,1,0,758,45,803
3/23/2020,KY,104,1762,,,3,,,,1866,1da5d1dc8e4c52e1ff55eb3170d02ea0200a4cb0,,,,1866,1866,21,0,0,290,5,295
3/24/2020,KY,124,1762,,,4,,,,1886,7f736e70b653bb755683c7b68cb76e5e19b363de,,,,1886,1886,21,1,0,0,20,20
3/25/2020,KY,157,2865,,,4,,,,3022,8fc7de737c41520c298dcbceba279e065ddceeb7,,,,3022,3022,21,0,0,1103,33,1136
3/26/2020,KY,198,3102,,,4,,,,3300,3a82ab3456c2469d52b7790c96cb4cfa30f25cd5,,,,3300,3300,21,0,0,237,41,278
3/27/2020,KY,248,3768,,,6,,,,4016,c8caceb5970b63067f283dfe604e520e4034f198,,,,4016,4016,21,2,0,666,50,716
3/28/2020,KY,302,4821,,,8,,,,5123,ea4c264896e76b10ebe1600f6c5705d613dc6f9e,,,,5123,5123,21,2,0,1053,54,1107
3/29/2020,KY,394,5147,,,9,,,,5541,466fb0bcb56c8e91014554ef6a8818029299ecfd,,,,5541,5541,21,1,0,326,92,418
3/30/2020,KY,439,5579,,,9,,,,6018,e683db18146f3c70866e5138f7c84f76f04bc09a,,,,6018,6018,21,0,0,432,45,477
3/31/2020,KY,480,6330,,,11,,,,6810,37e85814eaa2e8744faaf12a5995d3a1d5958614,,,,6810,6810,21,2,0,751,41,792
4/1/2020,KY,591,6965,,,17,,,,7556,d401a0f0702a3e7442668504f89d9bbf0fd9db08,,,,7556,7556,21,6,0,635,111,746
4/2/2020,KY,680,7220,,,20,,,,7900,9ab2e64fd49a2aba449f469559e03c171789906f,,,,7900,7900,21,3,0,255,89,344
4/3/2020,KY,770,12034,,,31,,,,12804,b7ec08543b9b2324d60694f6721979dc00c54543,,,,12804,12804,21,11,0,4814,90,4904
3/7/2020,LA,0,,,,,,,,0,b7526761c843e52a6bd2a5e89719a7ed71cc0b5e,,,,0,0,22,,,,,
3/8/2020,LA,0,5,,,,,,,5,f0cd89bf8cfc3f22372a64bbf45ae165e5845bb1,,,,5,5,22,0,0,5,0,5
3/9/2020,LA,1,5,,,,,,,6,34ed705a6d35331063fd0d6d7867baca1fefe36c,,,,6,6,22,0,0,0,1,1
3/10/2020,LA,1,11,,,,,,,12,0cbd4af0d2d6d254ceee5f1d76f6f82e4a2c11d4,,,,12,12,22,0,0,6,0,6
3/11/2020,LA,6,37,,,,,,,43,4923914a2b53558e2c4f3c3e417339a9c725cee5,,,,43,43,22,0,0,26,5,31
3/12/2020,LA,14,37,,,,,,,51,90d5fc83d9f4c831c653f38b96e49251057d9cb7,,,,51,51,22,0,0,0,8,8
3/13/2020,LA,36,37,,,,,,,73,78393fa814aa0caf1ae4f6056e80e21adf672bf2,,,,73,73,22,0,0,0,22,22
3/14/2020,LA,69,109,,,,,,,178,c80c2be31c70d2b05d47fb0b55f9297f827690f7,,,,178,178,22,0,0,72,33,105
3/15/2020,LA,91,156,,,2,,,,247,e12d7af383c2482c7845ba7e6403df009076bfde,,,,247,247,22,2,0,47,22,69
3/16/2020,LA,114,188,,,2,,,,302,3f35dae7522ba88d8e79d20093816c3614734dcb,,,,302,302,22,0,0,32,23,55
